id_subid,prism_filepath,prism_redshift,grating_filepaths,grating_redshifts,file_count,available_filters,filter_g140m-f100lp_filepath,filter_g235m-f170lp_filepath,filter_g235h-f170lp_filepath,filter_g395h-f290lp_filepath,filter_g395m-f290lp_filepath,filter_g140m-f070lp_filepath,filter_g140h-f070lp_filepath,filter_g140h-f100lp_filepath
4233_62270,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_62270.spec.fits,6.5292,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62270.spec.fits'},{'g395m-f290lp': <Quantity 6.5242>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62270.spec.fits,,,
4233_56420,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_56420.spec.fits,5.2324,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56420.spec.fits'},{'g395m-f290lp': <Quantity 5.2255>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56420.spec.fits,,,
4233_51139,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_51139.spec.fits'},{'g395m-f290lp': <Quantity 1.2006>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_51139.spec.fits,,,
4233_48201,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_48201.spec.fits,0.8491,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_48201.spec.fits'},{'g395m-f290lp': None},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_48201.spec.fits,,,
4233_66949,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_66949.spec.fits,0.6285,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_66949.spec.fits'},{'g395m-f290lp': <Quantity 0.6267>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_66949.spec.fits,,,
4233_45334,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_45334.spec.fits,0.7078,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_45334.spec.fits'},{'g395m-f290lp': <Quantity 0.7071>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_45334.spec.fits,,,
4233_37741,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_37741.spec.fits,5.2135,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_37741.spec.fits'},{'g395m-f290lp': <Quantity 5.2064>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_37741.spec.fits,,,
4233_46839,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_46839.spec.fits,0.1973,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_46839.spec.fits'},{'g395m-f290lp': None},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_46839.spec.fits,,,
4233_34440,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_34440.spec.fits,2.2628,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_34440.spec.fits'},{'g395m-f290lp': None},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_34440.spec.fits,,,
4233_61981,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_61981.spec.fits,5.049,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61981.spec.fits'},{'g395m-f290lp': <Quantity 5.0443>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61981.spec.fits,,,
4233_57481,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_57481.spec.fits,2.1738,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_57481.spec.fits'},{'g395m-f290lp': <Quantity 2.1803>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_57481.spec.fits,,,
4233_41885,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_41885.spec.fits'},{'g395m-f290lp': <Quantity 0.791>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_41885.spec.fits,,,
4233_39923,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_39923.spec.fits,1.8944,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_39923.spec.fits'},{'g395m-f290lp': <Quantity 1.9456>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_39923.spec.fits,,,
4233_62616,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62616.spec.fits'},{'g395m-f290lp': <Quantity 4.0922>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62616.spec.fits,,,
4233_61876,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_61876.spec.fits,1.0917,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61876.spec.fits'},{'g395m-f290lp': <Quantity 1.0776>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61876.spec.fits,,,
4233_36816,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_36816.spec.fits,6.1794,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_36816.spec.fits'},{'g395m-f290lp': <Quantity 6.1782>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_36816.spec.fits,,,
4233_42343,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_42343.spec.fits,4.3206,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_42343.spec.fits'},{'g395m-f290lp': None},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_42343.spec.fits,,,
4233_59544,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_59544.spec.fits,3.0537,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_59544.spec.fits'},{'g395m-f290lp': <Quantity 3.0535>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_59544.spec.fits,,,
4233_66489,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_66489.spec.fits,3.9786,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_66489.spec.fits'},{'g395m-f290lp': <Quantity 3.9753>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_66489.spec.fits,,,
4233_34851,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_34851.spec.fits,4.2988,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_34851.spec.fits'},{'g395m-f290lp': <Quantity 4.2981>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_34851.spec.fits,,,
4233_54390,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_54390.spec.fits'},{'g395m-f290lp': <Quantity 7.1393>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_54390.spec.fits,,,
4233_56928,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56928.spec.fits'},{'g395m-f290lp': <Quantity 5.067>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56928.spec.fits,,,
4233_59591,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_59591.spec.fits'},{'g395m-f290lp': <Quantity 0.8048>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_59591.spec.fits,,,
4233_64429,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_64429.spec.fits'},{'g395m-f290lp': <Quantity 6.8037>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_64429.spec.fits,,,
4233_49323,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_49323.spec.fits,0.6352,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_49323.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_49323.spec.fits,,,
4233_65376,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_65376.spec.fits,3.982,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_65376.spec.fits'},{'g395m-f290lp': <Quantity 3.975>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_65376.spec.fits,,,
4233_57570,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_57570.spec.fits,0.9155,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_57570.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_57570.spec.fits,,,
4233_64018,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_64018.spec.fits,2.0845,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_64018.spec.fits'},{'g395m-f290lp': <Quantity 2.0803>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_64018.spec.fits,,,
4233_40804,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_40804.spec.fits'},{'g395m-f290lp': <Quantity 7.5566>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_40804.spec.fits,,,
4233_44409,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_44409.spec.fits,9.04,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_44409.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_44409.spec.fits,,,
4233_b174,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_b174.spec.fits,2.2397,{},{},1,prism-clear,,,,,,,,
4233_50352,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_50352.spec.fits,2.0819,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_50352.spec.fits'},{'g395m-f290lp': <Quantity 2.0809>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_50352.spec.fits,,,
4233_53834,,,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_53834.spec.fits'},{'g395m-f290lp': <Quantity 1.1088>},1,g395m-f290lp,,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_53834.spec.fits,,,
4233_46566,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_46566.spec.fits,3.543,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_46566.spec.fits'},{'g395m-f290lp': <Quantity 3.5379>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_46566.spec.fits,,,
4233_69534,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_69534.spec.fits,4.5855,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_69534.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_69534.spec.fits,,,
4233_56230,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_56230.spec.fits,5.2071,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56230.spec.fits'},{'g395m-f290lp': <Quantity 5.2038>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56230.spec.fits,,,
4233_61839,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_61839.spec.fits,1.0924,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61839.spec.fits'},{'g395m-f290lp': <Quantity 1.0912>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_61839.spec.fits,,,
4233_53665,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_53665.spec.fits,2.6677,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_53665.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_53665.spec.fits,,,
4233_51002,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_51002.spec.fits,0.233,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_51002.spec.fits'},{'g395m-f290lp': None},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_51002.spec.fits,,,
4233_56138,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_56138.spec.fits,5.0514,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56138.spec.fits'},{'g395m-f290lp': <Quantity 5.0452>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_56138.spec.fits,,,
4233_62113,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_62113.spec.fits,2.6707,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62113.spec.fits'},{'g395m-f290lp': <Quantity 2.5808>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_62113.spec.fits,,,
4233_42999,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_42999.spec.fits,3.053,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_42999.spec.fits'},{'g395m-f290lp': <Quantity 3.0537>},2,"g395m-f290lp, prism-clear",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_42999.spec.fits,,,
4233_41345,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_prism-clear_4233_41345.spec.fits,1.6883,{'g395m-f290lp': '/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_41345.spec.fits'},{'g395m-f290lp': <Quantity 1.6646>},2,"prism-clear, g395m-f290lp",,,,,/home/xingyaocai/DJAv4/rubies-uds3-v4/rubies-uds3-v4_g395m-f290lp_4233_41345.spec.fits,,,
